"Species","Plot","Subplot","Treat.Code","Year","Date","flo.a","flo.b","flo.c","avg.flo","sd.flo","n.ind","avg.seed.inf","n.seed.ind","cov.g","p.viable"
"Hemizonia congesta",15,"No Grass","W",2016,2016-09-02,0,12,0,18.4,20.2805325373867,5,3.4,62.56,NA,0.71728972
"Hemizonia congesta",81,"Grass","D",2016,2016-07-27,3,2,1,3.2,1.30384048104053,5,2.4,7.68,80,0.71728972
"Hemizonia congesta",97,"Grass","D",2016,2016-07-27,1,6,6,11.8,12.61744823647,5,3.33333333333333,39.3333333333333,60,0.71728972
"Hemizonia congesta",18,"Grass","C",2016,2016-07-27,6,4,0,17.4,10.7377837564369,5,5,87,40,0.71728972
"Hemizonia congesta",23,"Grass","W",2016,2016-07-27,8,4,0,6.2,1.30384048104053,5,5,31,30,0.71728972
"Hemizonia congesta",30,"Grass","C",2016,2016-07-27,5,6,3,4.4,2.19089023002066,5,3.8,16.72,35,0.71728972
"Hemizonia congesta",96,"No Grass","C",2016,2016-07-27,9,3,0,4.8,2.28035085019828,5,4,19.2,NA,0.71728972
"Hemizonia congesta",15,"Grass","W",2016,2016-09-02,0,4,0,25,20.1163283594862,4,2.4,60,25,0.71728972
"Hemizonia congesta",17,"No Grass","W",2016,2016-06-23,2,1,0,1.66666666666667,0.577350269189626,3,3.8,6.33333333333333,NA,0.71728972
"Hemizonia congesta",5,"No Grass","W",2016,2016-06-23,1,5,0,1.4,0.547722557505166,5,4.28571428571429,6,NA,0.71728972
"Hemizonia congesta",23,"No Grass","W",2016,2016-07-27,8,7,0,6,4.24264068711928,5,4,24,NA,0.71728972
"Hemizonia congesta",59,"Grass","W",2016,2016-07-27,5,5,7,11.2,3.70135110466435,5,4.2,47.04,40,0.71728972
"Hemizonia congesta",99,"No Grass","D",2016,2016-09-02,0,0,11,18.2,7.46324326281812,5,3.8,69.16,NA,0.71728972
"Hemizonia congesta",81,"No Grass","D",2016,2016-09-02,0,0,8,15.6,6.73052746818554,5,4.4,68.64,NA,0.71728972
"Hemizonia congesta",93,"No Grass","D",2016,2016-07-27,9,6,2,10.6,5.7706152185014,5,3,31.8,NA,0.71728972
"Hemizonia congesta",92,"No Grass","C",2016,2016-07-27,8,5,1,5.4,3.57770876399966,5,2.6,14.04,NA,0.71728972
"Hemizonia congesta",50,"No Grass","C",2016,2016-07-27,5,2,2,7.5,5.74456264653803,4,3.8,28.5,NA,0.71728972
"Hemizonia congesta",96,"Grass","C",2016,2016-07-27,10,4,0,13.8,6.53452370108182,5,3,41.4,30,0.71728972
"Hemizonia congesta",49,"No Grass","W",2016,2016-07-27,6,1,4,5.5,2.38047614284762,4,4.8,26.4,NA,0.71728972
"Hemizonia congesta",82,"Grass","C",2016,2016-07-27,7,1,1,5.8,4.43846820423443,5,4,23.2,10,0.71728972
"Hemizonia congesta",95,"Grass","D",2016,2016-07-27,4,2,10,9.4,8.64869932417586,5,3.6,33.84,30,0.71728972
"Hemizonia congesta",55,"Grass","W",2016,2016-07-27,7,6,3,8.8,4.32434966208793,5,4.6,40.48,80,0.71728972
"Hemizonia congesta",56,"No Grass","C",2016,2016-07-27,8,2,5,4.6,2.60768096208106,5,5,23,NA,0.71728972
"Hemizonia congesta",49,"Grass","W",2016,2016-09-02,0,0,17,18.4,10.285912696499,5,4.8,88.32,90,0.71728972
"Hemizonia congesta",92,"Grass","C",2016,2016-07-27,4,4,1,5.8,4.26614580154031,5,1.8,10.44,25,0.71728972
"Hemizonia congesta",18,"No Grass","C",2016,2016-07-27,2,3,0,11.6,5.98331012066064,5,4.6,53.36,NA,0.71728972
"Hemizonia congesta",84,"Grass","C",2016,2016-07-27,5,2,0,7.4,5.02991053598372,5,4.4,32.56,40,0.71728972
"Hemizonia congesta",89,"No Grass","D",2016,2016-09-02,0,0,12,8,9.61769203083567,5,3.4,27.2,NA,0.71728972
"Hemizonia congesta",5,"Grass","W",2016,2016-06-23,3,1,0,1,0,4,3.83333333333333,3.83333333333333,30,0.71728972
"Hemizonia congesta",91,"Grass","D",2016,2016-09-02,0,0,14,18.4,7.56967634711023,5,4.2,77.28,50,0.71728972
"Hemizonia congesta",56,"Grass","C",2016,2016-07-27,11,4,2,8.6,4.72228758124704,5,4.16666666666667,35.8333333333333,70,0.71728972
"Hemizonia congesta",83,"Grass","D",2016,2016-06-23,1,1,0,1,0,2,4.2,4.2,80,0.71728972
"Hemizonia congesta",59,"No Grass","W",2016,2016-07-27,8,1,5,4.4,2.19089023002066,5,3.71356693620845,16.3396945193172,NA,0.71728972
"Hemizonia congesta",89,"Grass","D",2016,2016-09-02,0,0,12,13.6,8.41427358718505,5,3.4,46.24,10,0.71728972
"Hemizonia congesta",37,"No Grass","W",2016,2016-07-27,2,1,9,7.5,3,4,4.6,34.5,NA,0.71728972
"Hemizonia congesta",95,"No Grass","D",2016,2016-07-27,6,9,0,13,10.2713192920871,5,2.6,33.8,NA,0.71728972
"Hemizonia congesta",19,"No Grass","W",2016,2016-07-27,7,2,3,4,2.34520787991171,5,2.8,11.2,NA,0.71728972
"Hemizonia congesta",93,"Grass","D",2016,2016-07-27,3,2,4,13,6.04152298679729,5,2.8,36.4,25,0.71728972
"Hemizonia congesta",17,"Grass","W",2016,2016-06-23,6,2,0,1.4,0.547722557505166,5,2,2.8,80,0.71728972
"Hemizonia congesta",30,"No Grass","C",2016,2016-07-27,2,2,4,8.25,4.78713553878169,4,4.2,34.65,NA,0.71728972
"Hemizonia congesta",98,"No Grass","C",2016,2016-07-27,4,6,5,4.4,0.894427190999916,5,4.2,18.48,NA,0.71728972
"Hemizonia congesta",97,"No Grass","D",2016,2016-07-27,3,1,9,8.6,7.16240183178799,5,2.6,22.36,NA,0.71728972
"Hemizonia congesta",37,"Grass","W",2016,2016-07-27,2,6,7,5.6,2.60768096208106,5,3.8,21.28,30,0.71728972
"Hemizonia congesta",99,"Grass","D",2016,2016-07-27,5,3,1,6.6,8.64869932417586,5,3,19.8,90,0.71728972
"Hemizonia congesta",29,"No Grass","W",2016,2016-07-27,5,2,1,9.4,4.50555213042752,5,3.6,33.84,NA,0.71728972
"Hemizonia congesta",55,"No Grass","W",2016,2016-07-27,9,1,4,6.6,4.4497190922574,5,4.6,30.36,NA,0.71728972
"Hemizonia congesta",29,"Grass","W",2016,2016-07-27,0,1,6,5.8,2.48997991959775,5,3.4,19.72,50,0.71728972
"Hemizonia congesta",82,"No Grass","C",2016,2016-07-27,0,1,0,4,NA,1,3,12,NA,0.71728972
"Hemizonia congesta",98,"Grass","C",2016,2016-07-27,6,4,5,5.6,1.94935886896179,5,3.6,20.16,75,0.71728972
"Hemizonia congesta",84,"No Grass","C",2016,2016-07-27,9,1,1,5.4,2.60768096208106,5,4,21.6,NA,0.71728972
"Hemizonia congesta",19,"Grass","W",2016,2016-09-02,0,0,12,3.6,1.94935886896179,5,3.2,11.52,30,0.71728972
"Lasthenia californica",5,"Grass","W",2016,2016-04-24,0,1,0,1,NA,1,NA,NA,30,0.545238095
"Lasthenia californica",17,"No Grass","W",2016,2016-04-24,0,8,0,1,0,5,37,37,NA,0.545238095
"Lasthenia californica",23,"No Grass","W",2016,2016-04-24,0,2,0,2,1.4142135623731,2,49,98,NA,0.545238095
"Lasthenia californica",19,"Grass","W",2016,2016-04-24,0,3,0,1.66666666666667,1.15470053837925,3,67.8571428571429,113.095238095238,30,0.545238095
"Lasthenia californica",56,"No Grass","C",2016,2016-04-24,0,9,0,1.8,0.447213595499958,5,30.2857142857143,54.5142857142857,NA,0.545238095
"Lasthenia californica",5,"No Grass","W",2016,2016-04-24,0,3,0,1.33333333333333,0.577350269189626,3,62,82.6666666666667,NA,0.545238095
"Lasthenia californica",98,"Grass","C",2016,2016-04-24,0,3,0,1,0,3,NA,NA,75,0.545238095
"Lasthenia californica",17,"Grass","W",2016,2016-04-24,0,4,0,1.25,0.5,4,50,62.5,80,0.545238095
"Lasthenia californica",49,"Grass","W",2016,2016-04-24,0,11,0,1,0,5,13.8333333333333,13.8333333333333,90,0.545238095
"Lasthenia californica",29,"Grass","W",2016,2016-04-24,0,1,0,1,NA,1,NA,NA,50,0.545238095
"Lasthenia californica",89,"No Grass","D",2016,2016-04-24,0,9,0,1.6,0.894427190999916,5,31,49.6,NA,0.545238095
"Lasthenia californica",95,"No Grass","D",2016,2016-04-24,0,3,0,2,1,3,53,106,NA,0.545238095
"Lasthenia californica",15,"Grass","W",2016,2016-04-24,0,2,0,1,0,2,63,63,25,0.545238095
"Lasthenia californica",23,"Grass","W",2016,2016-05-08,0,1,2,1,0,3,NA,NA,30,0.545238095
"Lasthenia californica",56,"Grass","C",2016,2016-04-24,0,3,0,1,0,3,2,2,70,0.545238095
"Lasthenia californica",82,"Grass","C",2016,2016-04-24,1,3,0,1,0,4,26.6666666666667,26.6666666666667,10,0.545238095
"Lasthenia californica",84,"No Grass","C",2016,2016-04-24,0,7,0,2,1,5,55.6666666666667,111.333333333333,NA,0.545238095
"Lasthenia californica",49,"No Grass","W",2016,2016-04-24,0,4,3,1.6,0.547722557505166,5,31.2222222222222,49.9555555555556,NA,0.545238095
"Lasthenia californica",15,"No Grass","W",2016,2016-04-24,1,2,0,1,0,3,44.125,44.125,NA,0.545238095
"Lasthenia californica",30,"Grass","C",2016,2016-04-24,0,2,0,1,0,2,NA,NA,35,0.545238095
"Lasthenia californica",96,"No Grass","C",2016,2016-04-24,0,7,0,1.2,0.447213595499958,5,35,42,NA,0.545238095
"Lasthenia californica",81,"Grass","D",2016,2016-04-24,0,5,0,1,0,5,6,6,80,0.545238095
"Lasthenia californica",55,"No Grass","W",2016,2016-04-24,0,4,0,1,0,5,24,24,NA,0.545238095
"Lasthenia californica",97,"Grass","D",2016,2016-04-24,0,3,0,1,0,3,NA,NA,60,0.545238095
"Lasthenia californica",82,"No Grass","C",2016,2016-04-24,0,7,0,1.2,0.447213595499958,5,42.8571428571429,51.4285714285714,NA,0.545238095
"Lasthenia californica",92,"Grass","C",2016,2016-04-24,0,11,0,1.2,0.447213595499958,5,25,30,25,0.545238095
"Lasthenia californica",81,"No Grass","D",2016,2016-04-24,0,7,0,1,0,5,19.2,19.2,NA,0.545238095
"Lasthenia californica",30,"No Grass","C",2016,2016-04-24,0,1,0,2,NA,1,42,84,NA,0.545238095
"Lasthenia californica",29,"No Grass","W",2016,2016-04-24,0,3,0,1,0,3,46.3333333333333,46.3333333333333,NA,0.545238095
"Lasthenia californica",59,"No Grass","W",2016,2016-04-24,0,5,5,2,1.22474487139159,5,48.6923076923077,97.3846153846154,NA,0.545238095
"Lasthenia californica",18,"Grass","C",2016,2016-04-24,0,3,0,1,0,3,44.6666666666667,44.6666666666667,40,0.545238095
"Lasthenia californica",55,"Grass","W",2016,2016-04-24,0,9,0,1,0,5,10.5,10.5,80,0.545238095
"Lasthenia californica",19,"No Grass","W",2016,2016-04-24,0,7,0,2.4,0.894427190999916,5,50.9,122.16,NA,0.545238095
"Lasthenia californica",83,"Grass","D",2016,2016-04-24,2,2,0,1,0,4,68,68,80,0.545238095
"Lasthenia californica",89,"Grass","D",2016,2016-04-24,0,17,0,1.4,0.547722557505166,5,35.5384615384615,49.7538461538462,10,0.545238095
"Lasthenia californica",59,"Grass","W",2016,2016-04-24,0,0,7,1.2,0.447213595499958,5,56.5,67.8,40,0.545238095
"Lasthenia californica",50,"Grass","C",2016,2016-04-24,0,6,1,1,0,5,29,29,70,0.545238095
"Lasthenia californica",95,"Grass","D",2016,2016-04-24,0,6,0,1,0,5,4,4,30,0.545238095
"Lasthenia californica",96,"Grass","C",2016,2016-04-24,0,3,0,1,0,3,44.5,44.5,30,0.545238095
"Lasthenia californica",18,"No Grass","C",2016,2016-04-24,0,13,0,2.4,0.894427190999916,5,67.1538461538462,161.169230769231,NA,0.545238095
"Lasthenia californica",92,"No Grass","C",2016,2016-04-24,2,5,0,1.6,0.894427190999916,5,35,56,NA,0.545238095
"Lasthenia californica",91,"No Grass","D",2016,2016-04-24,0,12,0,1.4,0.547722557505166,5,80,112,NA,0.545238095
"Lasthenia californica",83,"No Grass","D",2016,2016-04-24,0,4,0,1,0,4,30.6666666666667,30.6666666666667,NA,0.545238095
"Lasthenia californica",99,"No Grass","D",2016,2016-04-24,0,8,0,1,0,5,13,13,NA,0.545238095
"Lasthenia californica",97,"No Grass","D",2016,2016-04-24,0,5,0,1.2,0.447213595499958,5,25.3333333333333,30.4,NA,0.545238095
"Lasthenia californica",50,"No Grass","C",2016,2016-04-24,0,6,0,1.2,0.447213595499958,5,26,31.2,NA,0.545238095
"Lasthenia californica",98,"No Grass","C",2016,2016-04-24,0,6,0,1.2,0.447213595499958,5,19.2,23.04,NA,0.545238095
"Lasthenia californica",91,"Grass","D",2016,2016-04-24,0,5,0,1,0,5,NA,NA,50,0.545238095
"Plantago erecta",30,"Grass","C",2016,2016-04-24,0,27,0,5.6,1.14017542509914,5,2,11.2,35,0.849557522
"Plantago erecta",82,"Grass","C",2016,2016-04-24,0,25,0,4,1.58113883008419,5,2,8,10,0.849557522
"Plantago erecta",98,"Grass","C",2016,2016-04-24,0,21,0,3,1,5,2,6,75,0.849557522
"Plantago erecta",50,"No Grass","C",2016,2016-04-24,1,19,0,7,3.60555127546399,5,2,14,NA,0.849557522
"Plantago erecta",5,"No Grass","W",2016,2016-04-24,0,22,0,4.4,2.70185121722126,5,2,8.8,NA,0.849557522
"Plantago erecta",18,"No Grass","C",2016,2016-04-24,0,11,0,4.8,3.89871773792359,5,2,9.6,NA,0.849557522
"Plantago erecta",5,"Grass","W",2016,2016-04-24,0,27,0,4.8,0.836660026534076,5,2,9.6,30,0.849557522
"Plantago erecta",59,"No Grass","W",2016,2016-04-24,0,20,0,17.8,10.0349389634417,5,2,35.6,NA,0.849557522
"Plantago erecta",37,"No Grass","W",2016,2016-04-24,1,18,0,2.4,1.34164078649987,5,2,4.8,NA,0.849557522
"Plantago erecta",50,"Grass","C",2016,2016-04-24,0,20,0,3.2,0.836660026534076,5,2,6.4,70,0.849557522
"Plantago erecta",19,"No Grass","W",2016,2016-04-24,0,20,0,14.6,13.4461890511773,5,2,29.2,NA,0.849557522
"Plantago erecta",29,"Grass","W",2016,2016-04-24,2,19,0,6.6,2.50998007960223,5,2,13.2,50,0.849557522
"Plantago erecta",55,"No Grass","W",2016,2016-04-24,0,20,0,3.8,1.48323969741913,5,2,7.6,NA,0.849557522
"Plantago erecta",15,"Grass","W",2016,2016-04-24,0,17,0,3,1,5,2,6,25,0.849557522
"Plantago erecta",89,"No Grass","D",2016,2016-04-24,0,20,0,6.8,2.77488738510232,5,2,13.6,NA,0.849557522
"Plantago erecta",30,"No Grass","C",2016,2016-04-24,0,24,0,7.6,3.50713558335004,5,2,15.2,NA,0.849557522
"Plantago erecta",83,"Grass","D",2016,2016-04-24,0,19,0,2.4,0.894427190999916,5,2,4.8,80,0.849557522
"Plantago erecta",19,"Grass","W",2016,2016-04-24,0,20,0,8,4.69041575982343,5,2,16,30,0.849557522
"Plantago erecta",96,"Grass","C",2016,2016-04-24,0,21,0,4.2,1.92353840616713,5,2,8.4,30,0.849557522
"Plantago erecta",17,"No Grass","W",2016,2016-04-24,0,14,0,4.6,3.286335345031,5,2,9.2,NA,0.849557522
"Plantago erecta",56,"No Grass","C",2016,2016-04-24,0,19,0,8.6,4.82700735445887,5,2,17.2,NA,0.849557522
"Plantago erecta",89,"Grass","D",2016,2016-04-24,0,22,0,4,1.58113883008419,5,2,8,10,0.849557522
"Plantago erecta",91,"Grass","D",2016,2016-04-24,0,19,0,3.2,0.836660026534076,5,2,6.4,50,0.849557522
"Plantago erecta",15,"No Grass","W",2016,2016-04-24,2,24,0,4.8,1.48323969741913,5,2,9.6,NA,0.849557522
"Plantago erecta",23,"No Grass","W",2016,2016-05-08,0,25,0,14.4,7.36885337077622,5,2,28.8,NA,0.849557522
"Plantago erecta",49,"Grass","W",2016,2016-04-24,0,21,0,3.4,1.14017542509914,5,2,6.8,90,0.849557522
"Plantago erecta",17,"Grass","W",2016,2016-04-24,0,22,0,3,0.707106781186548,5,2,6,80,0.849557522
"Plantago erecta",59,"Grass","W",2016,2016-04-24,0,20,0,9.2,7.82304288624318,5,2,18.4,40,0.849557522
"Plantago erecta",84,"Grass","C",2016,2016-04-24,0,18,0,2,0.816496580927726,4,2,4,40,0.849557522
"Plantago erecta",97,"Grass","D",2016,2016-04-24,0,13,7,3,0.707106781186548,5,2,6,60,0.849557522
"Plantago erecta",96,"No Grass","C",2016,2016-04-24,2,18,0,6.8,1.92353840616713,5,2,13.6,NA,0.849557522
"Plantago erecta",37,"Grass","W",2016,2016-05-20,0,0,4,18.25,7.45542308211501,4,2,36.5,30,0.849557522
"Plantago erecta",49,"No Grass","W",2016,2016-04-24,0,22,0,17.8,12.9691942694988,5,2,35.6,NA,0.849557522
"Plantago erecta",29,"No Grass","W",2016,2016-04-24,0,24,0,11.2,10.6395488626163,5,2,22.4,NA,0.849557522
"Plantago erecta",81,"Grass","D",2016,2016-04-24,0,25,0,1.8,0.836660026534076,5,2,3.6,80,0.849557522
"Plantago erecta",83,"No Grass","D",2016,2016-04-24,0,13,0,11.4,7.19722168617863,5,2,22.8,NA,0.849557522
"Plantago erecta",99,"No Grass","D",2016,2016-04-24,0,19,0,10.6,6.91375440697744,5,2,21.2,NA,0.849557522
"Plantago erecta",95,"No Grass","D",2016,2016-04-24,0,20,0,9.4,8.93308457365092,5,2,18.8,NA,0.849557522
"Plantago erecta",97,"No Grass","D",2016,2016-04-24,0,20,0,6.4,1.51657508881031,5,2,12.8,NA,0.849557522
"Plantago erecta",82,"No Grass","C",2016,2016-04-24,0,17,0,4.6,2.70185121722126,5,2,9.2,NA,0.849557522
"Plantago erecta",81,"No Grass","D",2016,2016-04-24,0,27,0,4,2,5,2,8,NA,0.849557522
"Plantago erecta",56,"Grass","C",2016,2016-04-24,0,21,0,4.4,1.94935886896179,5,2,8.8,70,0.849557522
"Plantago erecta",98,"No Grass","C",2016,2016-04-24,0,19,0,3.4,1.14017542509914,5,2,6.8,NA,0.849557522
"Plantago erecta",92,"No Grass","C",2016,2016-04-24,3,15,0,12.4,6.54217089351845,5,2,24.8,NA,0.849557522
"Plantago erecta",93,"No Grass","D",2016,2016-04-24,0,15,2,10,11.2249721603218,5,2,20,NA,0.849557522
"Plantago erecta",91,"No Grass","D",2016,2016-04-24,0,17,0,5.4,3.71483512420134,5,2,10.8,NA,0.849557522
"Plantago erecta",95,"Grass","D",2016,2016-04-24,0,19,2,8.8,6.09918027279076,5,2,17.6,30,0.849557522
"Plantago erecta",84,"No Grass","C",2016,2016-04-24,0,24,0,5.8,3.27108544675922,5,2,11.6,NA,0.849557522
"Plantago erecta",93,"Grass","D",2016,2016-04-24,0,22,0,9,7.81024967590665,5,2,18,25,0.849557522
"Plantago erecta",23,"Grass","W",2016,2016-04-24,0,26,0,5.4,2.96647939483826,5,2,10.8,30,0.849557522
"Plantago erecta",99,"Grass","D",2016,2016-04-24,0,20,0,1.6,0.547722557505166,5,2,3.2,90,0.849557522
"Plantago erecta",18,"Grass","C",2016,2016-04-24,0,11,0,1.4,0.547722557505166,5,2,2.8,40,0.849557522
"Plantago erecta",92,"Grass","C",2016,2016-04-24,0,22,0,6,0.707106781186548,5,2,12,25,0.849557522
"Plantago erecta",55,"Grass","W",2016,2016-04-24,0,21,0,4,1.58113883008419,5,2,8,80,0.849557522
"Agoseris heterophylla",30,"Grass","C",2017,2017-05-19,0,0,5,1.4,0.547722557505166,5,18.5833333333333,26.0166666666667,75,0.954436451
"Agoseris heterophylla",84,"No Grass","C",2017,2017-05-19,0,0,4,1.4,0.547722557505166,5,24.5833333333333,34.4166666666667,NA,0.954436451
"Agoseris heterophylla",19,"No Grass","W",2017,2017-05-19,0,0,12,2,0.707106781186548,5,41.6875,83.375,NA,0.954436451
"Agoseris heterophylla",84,"Grass","C",2017,2017-05-19,0,0,4,1,0,4,24.375,24.375,50,0.954436451
"Agoseris heterophylla",5,"No Grass","W",2017,2017-05-19,0,0,5,1.4,0.547722557505166,5,20.375,28.525,NA,0.954436451
"Agoseris heterophylla",56,"No Grass","C",2017,2017-05-19,0,0,5,1.4,0.547722557505166,5,26,36.4,NA,0.954436451
"Agoseris heterophylla",29,"No Grass","W",2017,2017-05-19,0,0,14,2.4,1.14017542509914,5,40.7692307692308,97.8461538461538,NA,0.954436451
"Agoseris heterophylla",82,"Thatch","C",2017,2017-05-19,0,0,11,1.2,0.447213595499958,5,29.3333333333333,35.2,80,0.954436451
"Agoseris heterophylla",85,"Grass","D",2017,2017-05-19,0,0,4,1.2,0.447213595499958,5,26.9411764705882,32.3294117647059,80,0.954436451
"Agoseris heterophylla",91,"Grass","D",2017,2017-05-19,0,0,3,1,0,5,18.5,18.5,55,0.954436451
"Agoseris heterophylla",59,"Thatch","W",2017,2017-05-19,0,0,3,1,0,5,41.3333333333333,41.3333333333333,35,0.954436451
"Agoseris heterophylla",30,"Thatch","C",2017,2017-05-19,0,0,1,1,0,5,10.5,10.5,50,0.954436451
"Agoseris heterophylla",18,"Thatch","C",2017,2017-05-19,0,0,11,1.4,0.547722557505166,5,16,22.4,95,0.954436451
"Agoseris heterophylla",50,"No Grass","C",2017,2017-05-19,0,0,7,1,0,5,12.3333333333333,12.3333333333333,NA,0.954436451
"Agoseris heterophylla",23,"Grass","W",2017,2017-05-19,0,0,6,1,0,5,11.6666666666667,11.6666666666667,70,0.954436451
"Agoseris heterophylla",81,"No Grass","D",2017,2017-05-19,0,0,7,1.4,0.547722557505166,5,33.3571428571429,46.7,NA,0.954436451
"Agoseris heterophylla",37,"Grass","W",2017,2017-05-19,0,0,4,1,0,5,14.7142857142857,14.7142857142857,80,0.954436451
"Agoseris heterophylla",55,"No Grass","W",2017,2017-05-19,0,0,4,1,0,5,20.6153846153846,20.6153846153846,NA,0.954436451
"Agoseris heterophylla",56,"Grass","C",2017,2017-05-19,0,0,3,1,0,5,20.5454545454545,20.5454545454545,80,0.954436451
"Agoseris heterophylla",85,"Thatch","D",2017,2017-05-19,0,0,2,1.4,0.547722557505166,5,14.2727272727273,19.9818181818182,95,0.954436451
"Agoseris heterophylla",18,"No Grass","C",2017,2017-05-19,0,0,13,1.4,0.547722557505166,5,20.25,28.35,NA,0.954436451
"Agoseris heterophylla",19,"Grass","W",2017,2017-05-19,0,0,10,1,0,5,24.75,24.75,85,0.954436451
"Agoseris heterophylla",23,"Thatch","W",2017,2017-05-19,0,0,1,1,NA,1,13,13,50,0.954436451
"Agoseris heterophylla",55,"Thatch","W",2017,2017-05-19,0,0,5,1,0,5,12.3333333333333,12.3333333333333,30,0.954436451
"Agoseris heterophylla",15,"Thatch","W",2017,2017-05-19,0,0,8,1,0,5,5,5,60,0.954436451
"Agoseris heterophylla",50,"Grass","C",2017,2017-05-19,0,0,5,1,0,5,21.6666666666667,21.6666666666667,95,0.954436451
"Agoseris heterophylla",83,"Grass","D",2017,2017-05-19,0,0,4,1,0,5,9.83333333333333,9.83333333333333,95,0.954436451
"Agoseris heterophylla",15,"No Grass","W",2017,2017-05-19,0,0,7,1,0,5,18.2857142857143,18.2857142857143,NA,0.954436451
"Agoseris heterophylla",56,"Thatch","C",2017,2017-05-19,0,0,10,1,0,5,15.6666666666667,15.6666666666667,55,0.954436451
"Agoseris heterophylla",85,"No Grass","D",2017,2017-05-19,0,0,14,3,1,5,39.7083333333333,119.125,NA,0.954436451
"Agoseris heterophylla",98,"No Grass","C",2017,2017-05-19,0,0,6,1,0,5,13.6666666666667,13.6666666666667,NA,0.954436451
"Agoseris heterophylla",89,"Thatch","D",2017,2017-05-19,0,0,10,1,0,5,5,5,60,0.954436451
"Agoseris heterophylla",5,"Grass","W",2017,2017-05-19,0,0,2,1.4,0.547722557505166,5,42.3571428571429,59.3,80,0.954436451
"Agoseris heterophylla",17,"No Grass","W",2017,2017-05-19,0,0,12,1.6,0.547722557505166,5,25.5,40.8,NA,0.954436451
"Agoseris heterophylla",97,"Grass","D",2017,2017-05-19,0,0,1,1,0,5,17.5,17.5,105,0.954436451
"Agoseris heterophylla",99,"Grass","D",2017,2017-05-19,0,0,15,1,0,5,16.5,16.5,90,0.954436451
"Agoseris heterophylla",81,"Thatch","D",2017,2017-05-19,0,0,7,1,0,5,NA,NA,65,0.954436451
"Agoseris heterophylla",93,"Thatch","D",2017,2017-05-19,0,0,5,1.4,0.547722557505166,5,19.4,27.16,30,0.954436451
"Agoseris heterophylla",59,"No Grass","W",2017,2017-05-19,0,0,6,1.2,0.447213595499958,5,26.6666666666667,32,NA,0.954436451
"Agoseris heterophylla",89,"No Grass","D",2017,2017-05-19,0,0,9,1.6,0.547722557505166,5,26.125,41.8,NA,0.954436451
"Agoseris heterophylla",23,"No Grass","W",2017,2017-05-19,0,0,4,1,0,5,28.7272727272727,28.7272727272727,NA,0.954436451
"Agoseris heterophylla",92,"No Grass","C",2017,2017-05-19,0,0,14,2,1,5,45.9166666666667,91.8333333333333,NA,0.954436451
"Agoseris heterophylla",99,"No Grass","D",2017,2017-05-19,0,0,3,1.2,0.447213595499958,5,19.25,23.1,NA,0.954436451
"Agoseris heterophylla",96,"Thatch","C",2017,2017-05-19,0,0,0,1,0,2,NA,NA,80,0.954436451
"Agoseris heterophylla",97,"No Grass","D",2017,2017-05-19,0,0,7,1.6,0.894427190999916,5,37,59.2,NA,0.954436451
"Agoseris heterophylla",82,"No Grass","C",2017,2017-05-19,0,0,7,2.2,0.447213595499958,5,26.3333333333333,57.9333333333333,NA,0.954436451
"Agoseris heterophylla",83,"No Grass","D",2017,2017-05-19,0,0,10,1.4,0.547722557505166,5,29.0625,40.6875,NA,0.954436451
"Agoseris heterophylla",87,"No Grass","D",2017,2017-04-09,14,1,0,1.6,0.547722557505166,5,46.2916666666667,74.0666666666667,NA,0.954436451
"Agoseris heterophylla",99,"Thatch","D",2017,2017-05-19,0,0,4,1,0,5,11.5,11.5,100,0.954436451
"Agoseris heterophylla",49,"No Grass","W",2017,2017-05-19,0,0,1,1.2,0.447213595499958,5,16,19.2,NA,0.954436451
"Agoseris heterophylla",92,"Grass","C",2017,2017-05-19,0,0,6,1,0,5,13,13,100,0.954436451
"Agoseris heterophylla",50,"Thatch","C",2017,2017-05-19,0,0,4,1,0,5,10.1666666666667,10.1666666666667,80,0.954436451
"Agoseris heterophylla",98,"Grass","C",2017,2017-05-19,0,0,2,1,0,5,17.7777777777778,17.7777777777778,80,0.954436451
"Agoseris heterophylla",29,"Grass","W",2017,2017-05-19,0,0,7,1.6,0.547722557505166,5,23.2857142857143,37.2571428571429,85,0.954436451
"Agoseris heterophylla",93,"Grass","D",2017,2017-05-19,0,0,13,1.8,0.836660026534076,5,30.8181818181818,55.4727272727273,35,0.954436451
"Agoseris heterophylla",95,"Grass","D",2017,2017-05-19,0,0,9,1.6,0.547722557505166,5,31.8571428571429,50.9714285714286,85,0.954436451
"Agoseris heterophylla",87,"Grass","D",2017,2017-05-19,0,0,2,1.2,0.447213595499958,5,15.2222222222222,18.2666666666667,90,0.954436451
"Agoseris heterophylla",37,"No Grass","W",2017,2017-05-19,0,0,3,1,0,5,13.6,13.6,NA,0.954436451
"Agoseris heterophylla",49,"Thatch","W",2017,2017-05-19,0,0,13,1,0,5,17.25,17.25,30,0.954436451
"Agoseris heterophylla",86,"No Grass","C",2017,2017-05-19,0,0,8,1,0,5,23.125,23.125,NA,0.954436451
"Agoseris heterophylla",30,"No Grass","C",2017,2017-05-19,0,0,10,2.2,1.09544511501033,5,32.7222222222222,71.9888888888889,NA,0.954436451
"Agoseris heterophylla",87,"Thatch","D",2017,2017-05-19,0,0,4,1,0,5,27.1,27.1,40,0.954436451
"Agoseris heterophylla",96,"Grass","C",2017,2017-05-19,0,0,6,1,0,5,41,41,25,0.954436451
